"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.name","Gene.type"
"ENSG00000147231",141.725565884079,-0.788597831535232,0.302334710146519,-2.60836022153413,0.00909771593125787,0.0337081049700691,"RADX","protein_coding"
"ENSG00000122970",487.545832390597,0.451605774935833,0.17319005088911,2.60757342940551,0.00911865103589793,0.0337761226188362,"IFT81","protein_coding"
"ENSG00000164054",3365.29200096069,-0.268301881715164,0.102898017297154,-2.60745433938099,0.00912182354895981,0.0337783265354954,"SHISA5","protein_coding"
"ENSG00000129084",653.233924179615,0.406768232162883,0.156021649832952,2.60712684809062,0.00913055287366587,0.0337915547611949,"PSMA1","protein_coding"
"ENSG00000172613",72.5141228257083,-1.12969015923247,0.433301531107714,-2.60716862999416,0.00912943875651606,0.0337915547611949,"RAD9A","protein_coding"
"ENSG00000149547",3219.81311338373,0.246381452885994,0.094537264835536,2.6061834273989,0.00915574157822966,0.0338752098765386,"EI24","protein_coding"
"ENSG00000165629",4817.39984187523,0.230956083672787,0.088632005289504,2.6057865092683,0.00916635755275127,0.0339017094035465,"ATP5F1C","protein_coding"
"ENSG00000196139",122.242370893864,0.851657764395038,0.326841346805221,2.60572223410454,0.00916807768990223,0.0339017094035465,"AKR1C3","protein_coding"
"ENSG00000176946",132.919484356387,-0.813732282251119,0.312349620182107,-2.60519696414773,0.00918214580908458,0.0339441525608049,"THAP4","protein_coding"
"ENSG00000087995",918.070748710132,-0.347123041092236,0.133280569428441,-2.60445346670436,0.0092020915754067,0.0339987059756709,"METTL2A","protein_coding"
"ENSG00000149679",911.953393630622,0.348058505515109,0.133639275249821,2.60446268407592,0.00920184406493037,0.0339987059756709,"CABLES2","protein_coding"
"ENSG00000203950",934.435850945454,0.356807386376078,0.137007362704133,2.6042935163025,0.0092063876073412,0.0340049914301596,"RTL8A","protein_coding"
"ENSG00000106236",70.3884459913543,-1.11585910366935,0.428534922967744,-2.60389304083238,0.00921715164036378,0.0340351570152064,"NPTX2","protein_coding"
"ENSG00000126432",4540.96673419273,-0.248995263010416,0.0956412028151378,-2.60343090301459,0.00922958700027538,0.0340714753911574,"PRDX5","protein_coding"
"ENSG00000059378",546.117358152118,-0.429225093545138,0.164961518184919,-2.60197104311312,0.00926896781393306,0.0342072157706541,"PARP12","protein_coding"
"ENSG00000189298",239.640789847983,-0.621528682055361,0.239003590408412,-2.60049935230381,0.00930881947630312,0.0343446169022952,"ZKSCAN3","protein_coding"
"ENSG00000164885",671.441451319447,-0.390866622466443,0.150358587660728,-2.5995630083225,0.00933425408258672,0.034428764354714,"CDK5","protein_coding"
"ENSG00000185619",858.506995720685,0.357905337637512,0.13768705137644,2.59941173886418,0.0093383689396122,0.0344342501276359,"PCGF3","protein_coding"
"ENSG00000196510",1032.24867082507,-0.332331237547977,0.127891266334926,-2.59854521009791,0.00936197160341899,0.0345115718320129,"ANAPC7","protein_coding"
"ENSG00000170231",84.0342838947355,1.01507935492675,0.390869375442315,2.59697847593731,0.00940478172319914,0.0346596356812499,"FABP6","protein_coding"
"ENSG00000157107",727.065428416115,0.380183778790222,0.146405855839674,2.59677986655501,0.00941022106431119,0.0346699316974412,"FCHO2","protein_coding"
"ENSG00000023608",2509.31980698662,0.285808657505842,0.110084641836394,2.59626277324502,0.00942439593278396,0.0347123970486604,"SNAPC1","protein_coding"
"ENSG00000132819",451.090663176712,-0.482866434036162,0.186007100007297,-2.59595700388436,0.00943278682189341,0.0347335406858424,"RBM38","protein_coding"
"ENSG00000172046",1166.52010728208,-0.336986189682758,0.129819376657047,-2.59580810169039,0.00943687539163638,0.0347388348335379,"USP19","protein_coding"
"ENSG00000127022",4372.03299793344,0.261072111540525,0.100597738809074,2.59520854674494,0.00945335402551169,0.0347897232531117,"CANX","protein_coding"
"ENSG00000110944",312.345575846456,0.540204852726601,0.208168734832629,2.59503355852613,0.00945816837370626,0.0347976688763112,"IL23A","protein_coding"
"ENSG00000122367",28.3454464095741,-1.81249096720411,0.698653111366798,-2.59426450367947,0.00947935286307457,0.034865820732695,"LDB3","protein_coding"
"ENSG00000072401",1087.908526615,0.325932400118388,0.125702026804518,2.59289693574514,0.00951712863072498,0.0349949412754351,"UBE2D1","protein_coding"
"ENSG00000133131",737.046541610581,-0.374255388093702,0.144372346176559,-2.59229276246581,0.00953386017391569,0.0350466304569888,"MORC4","protein_coding"
"ENSG00000144036",1813.25148181327,0.294527438741131,0.113638105966654,2.59180172210507,0.00954747801227287,0.035086847826931,"EXOC6B","protein_coding"
"ENSG00000172534",1457.4813418873,0.305050133704297,0.117741568746159,2.59084482186542,0.00957406521125453,0.0351746915036419,"HCFC1","protein_coding"
"ENSG00000166415",424.330549357144,0.471862053232901,0.182135306430922,2.59072259233749,0.00957746607416296,0.0351773242438076,"WDR72","protein_coding"
"ENSG00000153815",590.738557192904,0.413694741821268,0.159700623238082,2.59043911935478,0.00958535745318582,0.0351964442207902,"CMIP","protein_coding"
"ENSG00000135378",254.362596296094,0.635664447005395,0.245460402293011,2.58968225044539,0.00960645573644618,0.0352640342930328,"PRRG4","protein_coding"
"ENSG00000175471",551.29182014215,-0.477128360924857,0.184285857172444,-2.58906661772959,0.00962364748103144,0.0353172501369132,"MCTP1","protein_coding"
"ENSG00000196557",231.722817312439,-0.621165871152362,0.239940082694479,-2.58883744715262,0.00963005414664546,0.0353308677468614,"CACNA1H","protein_coding"
"ENSG00000131378",554.350519043994,-0.433975208204262,0.167654141968685,-2.58851468331347,0.00963908374325705,0.0353540980843503,"RFTN1","protein_coding"
"ENSG00000125285",96.3068621168747,0.936011195133472,0.361628365289203,2.58832349720388,0.00964443589840932,0.0353638311272116,"SOX21","protein_coding"
"ENSG00000096654",1531.24387045725,0.293526825839683,0.113447719783787,2.58733120770606,0.00967225710550975,0.0354559242986588,"ZNF184","protein_coding"
"ENSG00000198718",869.54143675636,0.369135130976233,0.142713737484289,2.58654238535985,0.00969442464275763,0.0355272469080925,"TOGARAM1","protein_coding"
"ENSG00000274641",2005.55062522672,-0.270082771178317,0.104460632848545,-2.58549813277412,0.00972383995005289,0.0356250831829587,"H2BC17","protein_coding"
"ENSG00000085382",257.758952477118,0.630020409810529,0.243710018301852,2.58512314840585,0.00973442219367988,0.0356538856478968,"HACE1","protein_coding"
"ENSG00000097096",192.093774606146,-0.671341549778027,0.259818363434797,-2.58388799353093,0.00976935149761518,0.0357718221224495,"SYDE2","protein_coding"
"ENSG00000110047",1087.17817303209,0.324278328417965,0.125545322607752,2.58295826305792,0.00979571725374801,0.0358434621386265,"EHD1","protein_coding"
"ENSG00000167792",1440.11551028332,-0.320671588562754,0.124146982371153,-2.58299946110704,0.0097945475977924,0.0358434621386265,"NDUFV1","protein_coding"
"ENSG00000170315",220.982636064611,-0.638163113315177,0.247071485482742,-2.58290879689454,0.00979712181461733,0.0358434621386265,"UBB","protein_coding"
"ENSG00000111845",343.159291306236,-0.533286097366434,0.206557643964763,-2.5817785637476,0.00982926301546303,0.035951016415753,"PAK1IP1","protein_coding"
"ENSG00000278845",1007.85097493331,0.337755529416016,0.130982202896438,2.57863680673522,0.00991910142483387,0.0362694821909732,"MRPL45","protein_coding"
"ENSG00000146457",1662.41472646941,0.279923520708071,0.108586893114844,2.57787577007124,0.00994097299384363,0.0363393168993921,"WTAP","protein_coding"
"ENSG00000156831",1134.9584800694,0.325278304931716,0.126187397261856,2.57774002784699,0.00994487862558181,0.0363434563268962,"NSMCE2","protein_coding"
"ENSG00000188243",806.004680406158,0.362637443228355,0.14071606865687,2.5770862325086,0.00996370905015854,0.0364021207422157,"COMMD6","protein_coding"
"ENSG00000115363",288.698382056572,0.555132523219721,0.215439801716555,2.57674078232807,0.00997367142519427,0.0364283623264133,"EVA1A","protein_coding"
"ENSG00000101079",1872.78155693692,-0.286304723699068,0.111116354242022,-2.57662092724414,0.00997712997688902,0.0364308409994791,"NDRG3","protein_coding"
"ENSG00000143156",1606.64295450679,0.306550874419734,0.118996388568264,2.57613594923409,0.00999113546588465,0.0364718190196151,"NME7","protein_coding"
"ENSG00000175334",335.538407398388,-0.536777772399509,0.208386669116683,-2.57587385351867,0.00999871171169002,0.0364893113287936,"BANF1","protein_coding"
"ENSG00000177383",1069.53276760366,-0.326942937066853,0.126985851487817,-2.57464066458002,0.0100344274969576,0.0366094577805203,"MAGEF1","protein_coding"
"ENSG00000134253",211.062530093166,-0.643202322615862,0.249930661317023,-2.57352306926438,0.0100668935437065,0.0367176843557677,"TRIM45","protein_coding"
"ENSG00000118193",4084.74368298959,0.278389826364277,0.108205766666437,2.57278179288227,0.0100884791258906,0.0367861766680011,"KIF14","protein_coding"
"ENSG00000168297",1356.10526279214,-0.299950937414991,0.116607597324517,-2.57231041799303,0.0101022267454705,0.0368260588315412,"PXK","protein_coding"
"ENSG00000080371",1272.36832375531,0.325473785429065,0.126546431909157,2.5719712560739,0.0101121286989854,0.0368519039488887,"RAB21","protein_coding"
"ENSG00000143641",5931.73983552535,0.213700412593851,0.0831042197970658,2.57147486753008,0.0101266365206077,0.0368945153190337,"GALNT2","protein_coding"
"ENSG00000142892",1738.96781626798,0.276864925538752,0.107705189985299,2.5705810980561,0.0101528052266963,0.036979575457436,"PIGK","protein_coding"
"ENSG00000134215",460.639241808967,0.463680487677585,0.18040623159502,2.57020216861725,0.0101639180769265,0.0370097656010342,"VAV3","protein_coding"
"ENSG00000107282",43.651424200703,-1.41397486921683,0.550247838006297,-2.56970545189248,0.0101785016724813,0.0370525734494076,"APBA1","protein_coding"
"ENSG00000171861",335.118174167949,-0.5297574578321,0.206218877200882,-2.5689086519274,0.0102019346211437,0.0371275626798356,"MRM3","protein_coding"
"ENSG00000167283",2591.39545552504,0.280286590025664,0.109125853516881,2.56847099924224,0.0102148258947984,0.0371641569548397,"ATP5MG","protein_coding"
"ENSG00000150764",373.743936274463,-0.508386016531287,0.198098579064385,-2.56632843573327,0.0102781456490963,0.0373841517433825,"DIXDC1","protein_coding"
"ENSG00000003137",627.950400256332,0.412099223753413,0.160587515845475,2.56619713919701,0.010282037226995,0.0373879294838426,"CYP26B1","protein_coding"
"ENSG00000103005",527.862051392021,-0.436467257435951,0.170125475068904,-2.5655608441897,0.0103009153463498,0.0374461846363147,"USB1","protein_coding"
"ENSG00000169679",6798.91344679226,0.214266703540421,0.0835360871051932,2.56495977924612,0.0103187765592702,0.0375007118162051,"BUB1","protein_coding"
"ENSG00000173540",393.100869438342,-0.48935795922608,0.190841795437244,-2.56420747931497,0.0103411706982543,0.0375716778488002,"GMPPB","protein_coding"
"ENSG00000144744",1258.92221149809,0.345407816862292,0.134733873804821,2.56363011845602,0.0103583866502844,0.0376237963004372,"UBA3","protein_coding"
"ENSG00000148450",367.062888622113,-0.50436811145264,0.19681889061951,-2.56260011356167,0.010389163050749,0.0377042320077721,"MSRB2","protein_coding"
"ENSG00000170954",37.3948295960351,-1.5274344482348,0.596032576833932,-2.5626694036564,0.0103870901226296,0.0377042320077721,"ZNF415","protein_coding"
"ENSG00000211455",2679.22213178634,0.243903758291751,0.0951751422570898,2.56268341194501,0.010386671086167,0.0377042320077721,"STK38L","protein_coding"
"ENSG00000100418",1862.94295259959,-0.270400087076725,0.105547651678346,-2.56187686582325,0.0104108221909708,0.0377723767476945,"DESI1","protein_coding"
"ENSG00000180198",350.005277325758,-0.514545607055001,0.200872217080957,-2.56155686700877,0.0104204180275074,0.0377967279962591,"RCC1","protein_coding"
"ENSG00000166821",446.157151405858,0.460146021386781,0.179651090206586,2.56133163933292,0.0104271766703794,0.0378107776052358,"PEX11A","protein_coding"
"ENSG00000168439",1533.80775795547,-0.374417569091644,0.146249568786585,-2.56012767899517,0.0104633713621749,0.0379315302078291,"STIP1","protein_coding"
"ENSG00000079313",192.677863730207,-0.686193542185243,0.268050651173064,-2.55993984413867,0.0104690283150119,0.0379415420542675,"REXO1","protein_coding"
"ENSG00000126461",435.268973342353,-0.461040894148542,0.180183384403313,-2.55873145948115,0.010505485889751,0.0380631442038116,"SCAF1","protein_coding"
"ENSG00000278535",82.9027149554418,-1.04862203514035,0.409902284373982,-2.55822442351558,0.0105208170282663,0.038108155653795,"DHRS11","protein_coding"
"ENSG00000073111",899.005223054698,-0.342863542226231,0.134049484876238,-2.55773860334326,0.0105355253366453,0.0381508868573465,"MCM2","protein_coding"
"ENSG00000161513",108.440113340972,-0.879983802580598,0.344146695109881,-2.55700204327004,0.0105578597365321,0.0382212021677496,"FDXR","protein_coding"
"ENSG00000159023",1979.30000424479,-0.26424430535888,0.103346129525314,-2.55688632532829,0.0105613724280687,0.0382233597541675,"EPB41","protein_coding"
"ENSG00000157881",651.130162350625,-0.402469546696078,0.157436807998711,-2.55638787277352,0.0105765151571092,0.0382675955643059,"PANK4","protein_coding"
"ENSG00000125166",2182.99914357764,0.256866173984879,0.100497633633614,2.55594251026188,0.0105900613702242,0.0383060320885421,"GOT2","protein_coding"
"ENSG00000176055",453.61217384064,-0.482676505383973,0.188924510485902,-2.55486439606252,0.0106229173641949,0.0384142748503791,"MBLAC2","protein_coding"
"ENSG00000148606",2123.36881267707,-0.261136725166251,0.102217603348264,-2.55471383218148,0.0106275130702286,0.0384202920787161,"POLR3A","protein_coding"
"ENSG00000174106",874.567045536541,0.351395728500526,0.137587717188154,2.55397600659356,0.010650059511873,0.0384911830951724,"LEMD3","protein_coding"
"ENSG00000171227",58.0854496551242,-1.27995366772547,0.501221695444215,-2.55366772699473,0.0106594924985297,0.0385146537615748,"TMEM37","protein_coding"
"ENSG00000184979",63.1831267079497,-1.17133617043883,0.458822165741177,-2.55291975388039,0.0106824104691825,0.0385868217195802,"USP18","protein_coding"
"ENSG00000198860",353.18795448732,-0.535343699598409,0.209740603743522,-2.55240849908606,0.0106981005657443,0.038632848694979,"TSEN15","protein_coding"
"ENSG00000064726",2087.91035723532,0.278171266115566,0.108989749511941,2.55226998283071,0.0107023550712363,0.0386375656221907,"BTBD1","protein_coding"
"ENSG00000018280",23.4504134044786,2.05526658491622,0.805346418553884,2.55202796904064,0.0107097920982307,0.0386537663033086,"SLC11A1","protein_coding"
"ENSG00000136271",234.530747317618,-0.610468240726028,0.23940036015409,-2.54998881510913,0.0107726375115852,0.0388698828715099,"DDX56","protein_coding"
"ENSG00000220201",40.1137362973884,-1.468714693502,0.57610339043219,-2.54939428910525,0.0107910220439522,0.0389255006567558,"ZGLP1","protein_coding"
"ENSG00000275714",1245.9886727487,-0.3362057957515,0.131899382385358,-2.5489565581834,0.0108045758230537,0.0389636670779083,"H3C1","protein_coding"
"ENSG00000161980",479.012477569575,-0.440792113856143,0.172960994321523,-2.54850589628746,0.0108185458016545,0.0390033129933101,"POLR3K","protein_coding"
"ENSG00000105426",1762.37046895127,-0.306908444631188,0.120451334261962,-2.54798708965492,0.0108346480651395,0.0390506223579903,"PTPRS","protein_coding"
"ENSG00000186174",673.470510501159,-0.387748260436152,0.15230627071594,-2.5458456740716,0.0109013370999974,0.0392801822093666,"BCL9L","protein_coding"
"ENSG00000090661",359.896676086021,-0.506018806459963,0.198784984045503,-2.54555850327272,0.0109103080022883,0.039293279252996,"CERS4","protein_coding"
"ENSG00000115419",2124.71312117975,0.336824904859003,0.13231976454214,2.54553736567248,0.0109109685770052,0.039293279252996,"GLS","protein_coding"
"ENSG00000176715",419.60118593544,-0.464897808513082,0.182665976271334,-2.54507061469684,0.0109255641515379,0.0393350324741494,"ACSF3","protein_coding"
"ENSG00000148296",173.426480079835,-0.712847528888225,0.280441786872794,-2.54187343775401,0.0110260090694467,0.0396800645978339,"SURF6","protein_coding"
"ENSG00000224531",588.838631483529,0.401972304892801,0.158143024132071,2.54182760889346,0.0110274548084938,0.0396800645978339,"SMIM13","protein_coding"
"ENSG00000161179",315.873653914307,-0.52732929553728,0.2075110953068,-2.541210120633,0.0110469508163839,0.0397393056406014,"YDJC","protein_coding"
"ENSG00000136167",12369.8156215225,0.189779417345561,0.0747104902982976,2.54019772307511,0.0110789815954885,0.0398435932516126,"LCP1","protein_coding"
"ENSG00000087495",29.7828693926548,-1.85730301236282,0.731239065776391,-2.53993953453627,0.0110871634957684,0.0398551316379308,"PHACTR3","protein_coding"
"ENSG00000126464",619.394325943567,-0.395317965818768,0.155649722866275,-2.53979228834477,0.011091832076839,0.0398551316379308,"PRR12","protein_coding"
"ENSG00000150628",16.5462708018159,2.41285031268324,0.950111752866332,2.53954369620632,0.0110997178909344,0.0398551316379308,"SPATA4","protein_coding"
"ENSG00000170291",1092.08970870562,-0.326987614791302,0.128742218047515,-2.53986314474263,0.0110895852891616,0.0398551316379308,"ELP5","protein_coding"
"ENSG00000188157",2363.60843541735,0.263599567995915,0.103797139236384,2.53956486599888,0.0110990461510161,0.0398551316379308,"AGRN","protein_coding"
"ENSG00000188158",691.252561795921,0.388181746682688,0.152856283794286,2.53952102620199,0.0111004372742043,0.0398551316379308,"NHS","protein_coding"
"ENSG00000172830",249.03576419089,-0.607325005768823,0.239233624107566,-2.53862728550127,0.0111288312139552,0.0399461334042407,"SSH3","protein_coding"
"ENSG00000196715",1003.50713633174,-0.334532807691242,0.131800238605423,-2.53818059231857,0.0111430467205264,0.0399862068106512,"VKORC1L1","protein_coding"
"ENSG00000152413",772.051752783292,0.364403789483453,0.14359319376266,2.53775112827258,0.0111567291345697,0.0400243458276855,"HOMER1","protein_coding"
"ENSG00000095951",664.400461124449,-0.411574631451425,0.162189325090107,-2.53761849753531,0.0111609576687427,0.0400285578130469,"HIVEP1","protein_coding"
"ENSG00000122557",948.995550066365,0.35048339520844,0.138129463196643,2.53735435653933,0.0111693832546334,0.0400478160196911,"HERPUD2","protein_coding"
"ENSG00000104635",3849.35251210051,0.265393220387137,0.104607611326584,2.53703547018757,0.0111795626379508,0.0400733502107071,"SLC39A14","protein_coding"
"ENSG00000147471",1284.92569676633,-0.324575151838599,0.127952300995105,-2.5366886669042,0.0111906425285733,0.0401020974396918,"PLPBP","protein_coding"
"ENSG00000171311",377.885725657877,-0.484691791915746,0.191093985616413,-2.53640526860264,0.0111997039567217,0.0401235976907702,"EXOSC1","protein_coding"
"ENSG00000164761",31.0258920414266,-1.6885650245908,0.665907368450391,-2.53573560617027,0.011221141759965,0.0401784324492735,"TNFRSF11B","protein_coding"
"ENSG00000185818",54.2088549536528,-1.26067981165057,0.497157243218488,-2.53577681678578,0.0112198214391522,0.0401784324492735,"NAT8L","protein_coding"
"ENSG00000107021",363.873682336834,-0.497974086146663,0.196391095896475,-2.53562456013363,0.0112247001804694,0.0401801955381183,"TBC1D13","protein_coding"
"ENSG00000146066",531.188965267117,-0.426207915777489,0.168107794910363,-2.53532512281628,0.0112343005101195,0.040203579515324,"HIGD2A","protein_coding"
"ENSG00000166710",8654.40032343002,0.215946540287545,0.0851969780951764,2.53467370692777,0.011255210896896,0.0402674143608577,"B2M","protein_coding"
"ENSG00000187514",4408.8174036561,-0.280050708754654,0.110588944290049,-2.53235719494841,0.0113298509647057,0.0405233888898658,"PTMA","protein_coding"
"ENSG00000066629",211.711097345014,0.640853021014565,0.25315279666146,2.53148702864845,0.0113580018378229,0.040612991564712,"EML1","protein_coding"
"ENSG00000152580",119.998210355681,-0.838414644695729,0.331211517462681,-2.53135715544734,0.0113622087054767,0.0406169517417544,"IGSF10","protein_coding"
"ENSG00000197712",1910.96796585444,0.263729651484196,0.104212024956451,2.53070268612863,0.0113834294076047,0.0406817132224325,"FAM114A1","protein_coding"
"ENSG00000143363",1545.55262604027,-0.285058625688844,0.112712197211376,-2.52908409862916,0.0114360621330185,0.0408586680079628,"PRUNE1","protein_coding"
"ENSG00000077044",572.101305117319,-0.422513621225813,0.167100020104678,-2.5285073033572,0.0114548703201805,0.0409147112417457,"DGKD","protein_coding"
"ENSG00000103326",727.894657325572,-0.37190277824442,0.147093314150173,-2.52834590336806,0.011460138178018,0.0409223735212331,"CAPN15","protein_coding"
"ENSG00000149532",2570.7932115218,0.273427582250722,0.108175200313523,2.52763647729099,0.0114833183053757,0.0409939761350991,"CPSF7","protein_coding"
"ENSG00000122952",6875.87793857948,0.204027271088788,0.0807498502507693,2.52665819757164,0.0115153513389762,0.0410971348848812,"ZWINT","protein_coding"
"ENSG00000225968",22.6859873655481,-2.15210461606027,0.852115460725827,-2.5256021223076,0.0115500207176863,0.0412096437531389,"ELFN1","protein_coding"
"ENSG00000182022",581.225277401797,0.405066626284756,0.160410238394655,2.52519184771845,0.0115635143836071,0.0412465585185549,"CHST15","protein_coding"
"ENSG00000114999",2588.377392547,0.253688141005871,0.100476319085412,2.52485504360701,0.0115746021066257,0.0412748736346476,"TTL","protein_coding"
"ENSG00000103512",645.451743285522,0.412484010038953,0.163414717754518,2.52415459088935,0.0115976914996714,0.0413347150131067,"NOMO1","protein_coding"
"ENSG00000165572",155.477869329744,-0.748919896201497,0.296694093129194,-2.52421572773066,0.011595674587042,0.0413347150131067,"KBTBD6","protein_coding"
"ENSG00000152078",972.69267572674,0.327720444162739,0.129839932883709,2.52403430042021,0.0116016608072232,0.0413376195972431,"TLCD4","protein_coding"
"ENSG00000100865",424.119327954458,-0.457055693748991,0.181099266047695,-2.52378545603061,0.0116098759233247,0.0413556466363605,"CINP","protein_coding"
"ENSG00000131558",1206.45523812431,0.341687237010615,0.135428142127385,2.52301502216002,0.0116353430436516,0.0414351007030039,"EXOC4","protein_coding"
"ENSG00000153029",126.64384263469,-0.816034431882334,0.323602727088605,-2.52171679523237,0.0116783687967605,0.0415770233853699,"MR1","protein_coding"
"ENSG00000103423",371.221477619979,-0.484960287542786,0.192360597753048,-2.52109991966951,0.0116988626705599,0.0416047748433344,"DNAJA3","protein_coding"
"ENSG00000136450",2795.27802940603,0.24979613092678,0.0990787157805632,2.52118862218624,0.0116959138281374,0.0416047748433344,"SRSF1","protein_coding"
"ENSG00000136492",2561.87849086199,0.248826178875344,0.098691476048054,2.52125298799045,0.0116937744526121,0.0416047748433344,"BRIP1","protein_coding"
"ENSG00000164855",482.4993369094,0.446487805752218,0.17709649370218,2.52115553740476,0.0116970136274525,0.0416047748433344,"TMEM184A","protein_coding"
"ENSG00000046889",87.8870338262731,-0.964676533006562,0.382660170607327,-2.52097450193342,0.0117030332058565,0.0416083152910335,"PREX2","protein_coding"
"ENSG00000186260",1217.24635194503,0.307588693056539,0.122025174982477,2.52069864354391,0.0117122110084185,0.0416296515501286,"MRTFB","protein_coding"
"ENSG00000043093",2455.3303846671,0.277604376890553,0.110181895779875,2.51950989702665,0.0117518336566563,0.0417591594551195,"DCUN1D1","protein_coding"
"ENSG00000072135",364.935445636366,-0.530459648308764,0.210552013254088,-2.51937580700604,0.0117563105254811,0.041763261513488,"PTPN18","protein_coding"
"ENSG00000143183",3633.6929580063,0.228554528925902,0.0907220021793694,2.51928444517813,0.0117593616928478,0.041763261513488,"TMCO1","protein_coding"
"ENSG00000138674",4595.23253472889,0.224739066585423,0.089248571909785,2.51812507221511,0.0117981417725377,0.041889636393689,"SEC31A","protein_coding"
"ENSG00000127399",128.057945971656,-0.806738096738578,0.320451369706341,-2.51750553439003,0.0118189112720019,0.041949648726271,"LRRC61","protein_coding"
"ENSG00000185163",129.15667919505,-0.804962956392417,0.319767962105652,-2.51733460441686,0.0118246472640095,0.041949648726271,"DDX51","protein_coding"
"ENSG00000245848",72.5648348570063,-1.07709105448487,0.427868883127436,-2.51733906567837,0.0118244975236091,0.041949648726271,"CEBPA","protein_coding"
"ENSG00000189114",103.412195436474,-0.888243715937416,0.352962395809194,-2.51653923047822,0.0118513705529964,0.042033074721791,"BLOC1S3","protein_coding"
"ENSG00000108759",88.4048791913442,0.947587593035665,0.376642429409806,2.51588116219546,0.0118735210640052,0.0420965745869127,"KRT32","protein_coding"
"ENSG00000139679",233.714143657937,-0.656034706140067,0.260764130555429,-2.51581651488151,0.0118756990650756,0.0420965745869127,"LPAR6","protein_coding"
"ENSG00000096384",54832.7958826551,-0.186367873943254,0.0741215650312376,-2.51435427550284,0.0119250573784864,0.0422577705788923,"HSP90AB1","protein_coding"
"ENSG00000143368",1323.83549745106,0.306190045104865,0.121780484419999,2.51427842944746,0.0119276225388266,0.0422577705788923,"SF3B4","protein_coding"
"ENSG00000076604",604.213144572992,-0.401995763328384,0.159911553348265,-2.51386316317554,0.0119416757740559,0.0422961245997303,"TRAF4","protein_coding"
"ENSG00000080854",80.7375618195334,-0.999339303206438,0.397579417303282,-2.5135589512777,0.0119519800764812,0.0423211831673294,"IGSF9B","protein_coding"
"ENSG00000073670",93.6011105952398,-0.927882356063824,0.369171216567455,-2.51342010000469,0.011956685883283,0.0423264096435503,"ADAM11","protein_coding"
"ENSG00000077458",518.948460367202,0.422715479279842,0.168236987487352,2.51261916652914,0.0119838623890832,0.0424111576043573,"FAM76B","protein_coding"
"ENSG00000157911",298.44813523659,-0.575889154355388,0.229378740636678,-2.51064746783819,0.0120509976414806,0.0426372365258109,"PEX10","protein_coding"
"ENSG00000101751",276.267898628216,0.580362323831426,0.231189608921721,2.51033048820084,0.0120618216724442,0.0426504337908884,"POLI","protein_coding"
"ENSG00000172301",362.35114174357,-0.500783933324697,0.199482227103609,-2.51041880069143,0.012058805164733,0.0426504337908884,"COPRS","protein_coding"
"ENSG00000196781",545.130947647279,0.408483472071994,0.162726059128899,2.51025234838647,0.0120644912676706,0.0426504337908884,"TLE1","protein_coding"
"ENSG00000112473",2661.48153618491,0.250191079566735,0.0996728602930047,2.5101224027409,0.0120689319345929,0.0426546259446709,"SLC39A7","protein_coding"
"ENSG00000072803",2320.99481344888,0.267095637559199,0.106444400811827,2.5092502331933,0.0120987743270507,0.0427463157548096,"FBXW11","protein_coding"
"ENSG00000116670",723.825722779689,-0.392196205008703,0.156304929095937,-2.50917362156878,0.0121013988134562,0.0427463157548096,"MAD2L2","protein_coding"
"ENSG00000105486",247.298541156965,-0.589311968158644,0.234888595975913,-2.50889987106516,0.0121107808146537,0.0427679284764313,"LIG1","protein_coding"
"ENSG00000089818",298.576646652825,-0.534784354568487,0.213198293392691,-2.50838947187755,0.0121282904759262,0.0427991678962737,"NECAP1","protein_coding"
"ENSG00000121879",2116.66822724037,0.277042565224027,0.110446345712414,2.50839050796127,0.0121282549095144,0.0427991678962737,"PIK3CA","protein_coding"
"ENSG00000163513",9357.51615734877,-0.198122882785846,0.0789851394484778,-2.50835643475799,0.0121294246140222,0.0427991678962737,"TGFBR2","protein_coding"
"ENSG00000103126",297.072126133682,-0.575746393984607,0.229555937281085,-2.50808757466213,0.0121386578631561,0.0428202183840272,"AXIN1","protein_coding"
"ENSG00000127220",448.56195152208,-0.472614460306677,0.188478706543986,-2.50752177247344,0.0121581091086695,0.0428772927527216,"ABHD8","protein_coding"
"ENSG00000116786",900.039713740229,-0.335427752984403,0.133805962564376,-2.50682216663569,0.0121821984674884,0.0429506889740209,"PLEKHM2","protein_coding"
"ENSG00000168234",939.923451859279,0.34846510510396,0.139039773421799,2.50622607134749,0.0122027570332574,0.0430116005704246,"TTC39C","protein_coding"
"ENSG00000108262",726.325043363139,-0.365790218409284,0.145975331594272,-2.5058358451,0.0122162320827779,0.0430475185385329,"GIT1","protein_coding"
"ENSG00000108384",491.082909377141,-0.450371509336037,0.179755264457418,-2.50547048341232,0.0122288604743066,0.0430804345472549,"RAD51C","protein_coding"
"ENSG00000136628",2881.91801848008,-0.247031747227238,0.0986704430971872,-2.50360431627858,0.0122935434192191,0.0432966639368089,"EPRS1","protein_coding"
"ENSG00000065970",974.184050005374,0.338527051480838,0.135236868426676,2.50321569420533,0.0123070514609333,0.0433325925296967,"FOXJ2","protein_coding"
"ENSG00000184557",280.208219500781,-0.593814442160858,0.237309373924876,-2.50227975549267,0.0123396375587074,0.0434356567840078,"SOCS3","protein_coding"
